"","id","first_name","last_name","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier"
"245","10973","Cole","Beasley","BUF","WR",30,7,"WR","robust",9.31,53,0.755000000000001,0,9.31,9.31,NA
"246","10973","Cole","Beasley","BUF","WR",30,7,"WR","weighted",9.31,54,0.755000000000001,NA,9.31,9.31,NA
"247","10983","Chris","Hogan","CAR","WR",31,8,"WR","average",4.56,89,0.0550000000000006,NA,4.56,4.56,NA
"248","10983","Chris","Hogan","CAR","WR",31,8,"WR","robust",4.56,89,0.0550000000000006,0,4.56,4.56,NA
"249","10983","Chris","Hogan","CAR","WR",31,8,"WR","weighted",4.56,90,0.0550000000000006,NA,4.56,4.56,NA
"250","10985","Jamize","Olawale","DAL","RB",30,7,"RB","average",0,96,0,NA,0,0,NA
"251","10985","Jamize","Olawale","DAL","RB",30,7,"RB","robust",0,96,0,0,0,0,NA
"252","10985","Jamize","Olawale","DAL","RB",30,7,"RB","weighted",0,96,0,NA,0,0,NA
"253","11076","Jermaine","Kearse","DET","WR",29,7,"WR","average",0,143,0,NA,0,0,NA
"254","11076","Jermaine","Kearse","DET","WR",29,7,"WR","robust",0,143,0,0,0,0,NA
"255","11076","Jermaine","Kearse","DET","WR",29,7,"WR","weighted",0,146,0,NA,0,0,NA
"256","11100","Patrick","DiMarco","BUF","RB",30,8,"RB","average",0,96,0,NA,0,0,NA
"257","11100","Patrick","DiMarco","BUF","RB",30,8,"RB","robust",0,96,0,0,0,0,NA
"258","11100","Patrick","DiMarco","BUF","RB",30,8,"RB","weighted",0,96,0,NA,0,0,NA
"259","11101","James","Develin","NEP","RB",31,9,"RB","average",1.2,75,0.0950000000000002,NA,1.2,1.2,NA
"260","11101","James","Develin","NEP","RB",31,9,"RB","robust",1.2,75,0.0950000000000002,0,1.2,1.2,NA
"261","11101","James","Develin","NEP","RB",31,9,"RB","weighted",1.2,75,0.0950000000000002,NA,1.2,1.2,NA
"262","11150","Geno","Smith","SEA","QB",29,6,"QB","average",0,31,0,NA,0,0,NA
"263","11150","Geno","Smith","SEA","QB",29,6,"QB","robust",0,31,0,0,0,0,NA
"264","11150","Geno","Smith","SEA","QB",29,6,"QB","weighted",0,31,0,NA,0,0,NA
"265","11151","Matt","Barkley","BUF","QB",29,6,"QB","average",0,31,0,NA,0,0,NA
"266","11151","Matt","Barkley","BUF","QB",29,6,"QB","robust",0,31,0,0,0,0,NA
"267","11151","Matt","Barkley","BUF","QB",29,6,"QB","weighted",0,31,0,NA,0,0,NA
"268","11152","Mike","Glennon","OAK","QB",30,6,"QB","average",0,31,0,NA,0,0,NA
"269","11152","Mike","Glennon","OAK","QB",30,6,"QB","robust",0,31,0,0,0,0,NA
"270","11152","Mike","Glennon","OAK","QB",30,6,"QB","weighted",0,31,0,NA,0,0,NA
"271","11177","Kenjon","Barner","ATL","RB",30,6,"RB","average",0.34,86,0.045,NA,0.34,0.34,NA
"272","11177","Kenjon","Barner","ATL","RB",30,6,"RB","robust",0.34,86,0.045,0,0.34,0.34,NA
"273","11177","Kenjon","Barner","ATL","RB",30,6,"RB","weighted",0.34,86,0.045,NA,0.34,0.34,NA
"274","11182","Rex","Burkhead","NEP","RB",29,6,"RB","average",5.45,53,0.32,NA,5.45,5.45,NA
"275","11182","Rex","Burkhead","NEP","RB",29,6,"RB","robust",5.45,53,0.32,0,5.45,5.45,NA
"276","11182","Rex","Burkhead","NEP","RB",29,6,"RB","weighted",5.45,53,0.32,NA,5.45,5.45,NA
"277","11186","Chris","Thompson","WAS","RB",29,6,"RB","average",13.37,19,0.199999999999999,NA,13.37,13.37,19
"278","11186","Chris","Thompson","WAS","RB",29,6,"RB","robust",13.37,19,0.199999999999999,0,13.37,13.37,19
"279","11186","Chris","Thompson","WAS","RB",29,6,"RB","weighted",13.37,19,0.199999999999999,NA,13.37,13.37,19
"280","11188","Theo","Riddick","DEN","RB",28,6,"RB","average",0,96,0,NA,0,0,NA
"281","11188","Theo","Riddick","DEN","RB",28,6,"RB","robust",0,96,0,0,0,0,NA
"282","11188","Theo","Riddick","DEN","RB",28,6,"RB","weighted",0,96,0,NA,0,0,NA
"283","11193","Giovani","Bernard","CIN","RB",28,6,"RB","average",6.5,46,0.33,NA,6.5,6.5,NA
"284","11193","Giovani","Bernard","CIN","RB",28,6,"RB","robust",6.5,46,0.33,0,6.5,6.5,NA
"285","11193","Giovani","Bernard","CIN","RB",28,6,"RB","weighted",6.5,46,0.33,NA,6.5,6.5,NA
"286","11213","Tavon","Austin","DAL","WR",28,6,"WR","average",4.44,92,0.180000000000001,NA,4.44,4.44,NA
"287","11213","Tavon","Austin","DAL","WR",28,6,"WR","robust",4.44,92,0.180000000000001,0,4.44,4.44,NA
"288","11213","Tavon","Austin","DAL","WR",28,6,"WR","weighted",4.44,93,0.180000000000001,NA,4.44,4.44,NA
"289","11222","Keenan","Allen","LAC","WR",27,6,"WR","average",20.64,1,0.719999999999999,NA,20.64,20.64,1
"290","11222","Keenan","Allen","LAC","WR",27,6,"WR","robust",20.64,1,0.719999999999999,0,20.64,20.64,1
"291","11222","Keenan","Allen","LAC","WR",27,6,"WR","weighted",20.64,1,0.719999999999999,NA,20.64,20.64,1
"292","11225","Cordarrelle","Patterson","CHI","WR",28,6,"WR","average",3.01,103,0.265,NA,3.01,3.01,NA
"293","11225","Cordarrelle","Patterson","CHI","WR",28,6,"WR","robust",3.01,103,0.265,0,3.01,3.01,NA
"294","11225","Cordarrelle","Patterson","CHI","WR",28,6,"WR","weighted",3.01,104,0.265,NA,3.01,3.01,NA
"295","11227","Kenny","Stills","HOU","WR",27,6,"WR","average",8.34,58,0.295,NA,8.34,8.34,NA
"296","11227","Kenny","Stills","HOU","WR",27,6,"WR","robust",8.34,58,0.295,0,8.34,8.34,NA
"297","11227","Kenny","Stills","HOU","WR",27,6,"WR","weighted",8.34,59,0.295,NA,8.34,8.34,NA
"298","11228","Robert","Woods","LAR","WR",27,6,"WR","average",14.79,19,0.184999999999999,NA,14.79,14.79,19
"299","11228","Robert","Woods","LAR","WR",27,6,"WR","robust",14.79,19,0.184999999999999,0,14.79,14.79,19
"300","11228","Robert","Woods","LAR","WR",27,6,"WR","weighted",14.79,19,0.184999999999999,Inf,14.79,14.79,19
"301","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","average",19.98,2,0.260000000000002,NA,19.98,19.98,2
"302","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","robust",19.98,2,0.260000000000002,0,19.98,19.98,2
"303","11232","DeAndre","Hopkins","HOU","WR",27,6,"WR","weighted",19.98,2,0.260000000000002,NA,19.98,19.98,2
"304","11237","Russell","Shepard","NYG","WR",29,6,"WR","average",1.04,133,0.09,NA,1.04,1.04,NA
"305","11237","Russell","Shepard","NYG","WR",29,6,"WR","robust",1.04,133,0.09,0,1.04,1.04,NA
"306","11237","Russell","Shepard","NYG","WR",29,6,"WR","weighted",1.04,136,0.0899999999999999,NA,1.04,1.04,NA
"307","11244","Travis","Kelce","KCC","TE",30,6,"TE","average",20.67,1,7.68,NA,20.67,20.67,1
"308","11244","Travis","Kelce","KCC","TE",30,6,"TE","robust",20.67,1,7.68,0,20.67,20.67,1
"309","11244","Travis","Kelce","KCC","TE",30,6,"TE","weighted",20.67,1,7.68,Inf,20.67,20.67,1
"310","11247","Zach","Ertz","PHI","TE",29,6,"TE","average",13.5,2,1.1,NA,13.5,13.5,2
"311","11247","Zach","Ertz","PHI","TE",29,6,"TE","robust",13.5,2,1.1,0,13.5,13.5,2
"312","11247","Zach","Ertz","PHI","TE",29,6,"TE","weighted",13.5,2,1.1,NA,13.5,13.5,2
"313","11248","Jordan","Reed","WAS","TE",29,6,"TE","average",1.88,56,0.255,NA,1.88,1.88,56
"314","11248","Jordan","Reed","WAS","TE",29,6,"TE","robust",1.88,56,0.255,0,1.88,1.88,56
"315","11248","Jordan","Reed","WAS","TE",29,6,"TE","weighted",1.88,56,0.255,NA,1.88,1.88,56
"316","11250","Tyler","Eifert","CIN","TE",29,6,"TE","average",7.18,17,0.534999999999999,NA,7.18,7.18,17
"317","11250","Tyler","Eifert","CIN","TE",29,6,"TE","robust",7.18,17,0.534999999999999,0,7.18,7.18,17
"318","11250","Tyler","Eifert","CIN","TE",29,6,"TE","weighted",7.18,17,0.534999999999999,NA,7.18,7.18,17
"319","11257","Vance","McDonald","PIT","TE",29,6,"TE","average",8.68,12,0.655000000000001,NA,8.68,8.68,12
"320","11257","Vance","McDonald","PIT","TE",29,6,"TE","robust",8.68,12,0.655000000000001,0,8.68,8.68,12
"321","11257","Vance","McDonald","PIT","TE",29,6,"TE","weighted",8.68,12,0.654999999999999,NA,8.68,8.68,12
"322","11337","Darren","Fells","HOU","TE",33,7,"TE","average",1.53,58,0.135,NA,1.53,1.53,58
"323","11337","Darren","Fells","HOU","TE",33,7,"TE","robust",1.53,58,0.135,0,1.53,1.53,58
"324","11337","Darren","Fells","HOU","TE",33,7,"TE","weighted",1.53,58,0.135,Inf,1.53,1.53,58
"325","11390","Latavius","Murray","NOS","RB",29,6,"RB","average",9.41,33,0.0150000000000006,NA,9.41,9.41,33
"326","11390","Latavius","Murray","NOS","RB",29,6,"RB","robust",9.41,33,0.0150000000000006,0,9.41,9.41,33
"327","11390","Latavius","Murray","NOS","RB",29,6,"RB","weighted",9.41,33,0.0150000000000006,NA,9.41,9.41,33
"328","11441","Ryan","Griffin","TBB","QB",30,6,"QB","average",0,31,0,NA,0,0,NA
"329","11441","Ryan","Griffin","TBB","QB",30,6,"QB","robust",0,31,0,0,0,0,NA
"330","11441","Ryan","Griffin","TBB","QB",30,6,"QB","weighted",0,31,0,NA,0,0,NA
"331","11448","Demetrius","Harris","CLE","TE",28,6,"TE","average",5.48,26,0.120000000000001,NA,5.48,5.48,26
"332","11448","Demetrius","Harris","CLE","TE",28,6,"TE","robust",5.48,26,0.120000000000001,0,5.48,5.48,26
"333","11448","Demetrius","Harris","CLE","TE",28,6,"TE","weighted",5.48,26,0.120000000000001,NA,5.48,5.48,26
"334","11456","Jaron","Brown","SEA","WR",29,6,"WR","average",2.12,110,0.115,NA,2.12,2.12,NA
"335","11456","Jaron","Brown","SEA","WR",29,6,"WR","robust",2.12,110,0.115,0,2.12,2.12,NA
"336","11456","Jaron","Brown","SEA","WR",29,6,"WR","weighted",2.12,112,0.115,NA,2.12,2.12,NA
"337","11474","Zach","Line","NOS","RB",29,6,"RB","average",0,96,0,NA,0,0,NA
"338","11474","Zach","Line","NOS","RB",29,6,"RB","robust",0,96,0,0,0,0,NA
"339","11474","Zach","Line","NOS","RB",29,6,"RB","weighted",0,96,0,NA,0,0,NA
"340","11516","Jack","Doyle","IND","TE",29,6,"TE","average",5.96,22,0.235,NA,5.96,5.96,22
"341","11516","Jack","Doyle","IND","TE",29,6,"TE","robust",5.96,22,0.235,0,5.96,5.96,22
"342","11516","Jack","Doyle","IND","TE",29,6,"TE","weighted",5.96,22,0.235,NA,5.96,5.96,22
"343","11529","Josh","Hill","NOS","TE",29,6,"TE","average",3.62,39,0.0699999999999998,NA,3.62,3.62,39
"344","11529","Josh","Hill","NOS","TE",29,6,"TE","robust",3.62,39,0.0699999999999998,0,3.62,3.62,39
"345","11529","Josh","Hill","NOS","TE",29,6,"TE","weighted",3.62,39,0.0699999999999998,NA,3.62,3.62,39
"346","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","average",13.99,28,5.842,NA,13.99,13.99,NA
"347","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","robust",13.99,28,5.842,0,13.99,13.99,NA
"348","11640","Teddy","Bridgewater","NOS","QB",27,5,"QB","weighted",13.99,28,5.842,NA,13.99,13.99,NA
"349","11642","Blake","Bortles","LAR","QB",28,5,"QB","average",0,31,0,NA,0,0,NA
"350","11642","Blake","Bortles","LAR","QB",28,5,"QB","robust",0,31,0,0,0,0,NA
"351","11642","Blake","Bortles","LAR","QB",28,5,"QB","weighted",0,31,0,NA,0,0,NA
"352","11643","A.J.","McCarron","HOU","QB",29,5,"QB","average",0,31,0,NA,0,0,NA
"353","11643","A.J.","McCarron","HOU","QB",29,5,"QB","robust",0,31,0,0,0,0,NA
"354","11643","A.J.","McCarron","HOU","QB",29,5,"QB","weighted",0,31,0,NA,0,0,NA
"355","11644","Derek","Carr","OAK","QB",28,5,"QB","average",17.32,24,1.595,NA,17.32,17.32,NA
"356","11644","Derek","Carr","OAK","QB",28,5,"QB","robust",17.32,24,1.595,0,17.32,17.32,NA
"357","11644","Derek","Carr","OAK","QB",28,5,"QB","weighted",17.32,24,1.595,NA,17.32,17.32,NA
"358","11647","Logan","Thomas","DET","TE",28,5,"TE","average",0,77,0,NA,0,0,NA
"359","11647","Logan","Thomas","DET","TE",28,5,"TE","robust",0,77,0,0,0,0,NA
"360","11647","Logan","Thomas","DET","TE",28,5,"TE","weighted",0,77,0,NA,0,0,NA
"361","11657","Carlos","Hyde","HOU","RB",29,5,"RB","average",11.37,28,0.565000000000001,NA,11.37,11.37,28
"362","11657","Carlos","Hyde","HOU","RB",29,5,"RB","robust",11.37,28,0.565000000000001,0,11.37,11.37,28
"363","11657","Carlos","Hyde","HOU","RB",29,5,"RB","weighted",11.37,28,0.565000000000001,NA,11.37,11.37,28
"364","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","average",1.35,123,0.02,NA,1.35,1.35,NA
"365","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","robust",1.35,123,0.02,0,1.35,1.35,NA
"366","11659","De'Anthony","Thomas","KCC","WR",26,5,"WR","weighted",1.35,126,0.02,NA,1.35,1.35,NA
"367","11660","Devonta","Freeman","ATL","RB",27,5,"RB","average",13.87,18,0.550000000000001,NA,13.87,13.87,18
"368","11660","Devonta","Freeman","ATL","RB",27,5,"RB","robust",13.87,18,0.550000000000001,0,13.87,13.87,18
"369","11660","Devonta","Freeman","ATL","RB",27,5,"RB","weighted",13.87,18,0.550000000000001,NA,13.87,13.87,18
"370","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","average",0,96,0,NA,0,0,NA
"371","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","robust",0,96,0,0,0,0,NA
"372","11668","Isaiah","Crowell","OAK","RB",26,5,"RB","weighted",0,96,0,NA,0,0,NA
"373","11670","Sammy","Watkins","KCC","WR",26,5,"WR","average",18.73,5,0.874999999999996,NA,18.73,18.73,5
"374","11670","Sammy","Watkins","KCC","WR",26,5,"WR","robust",18.73,5,0.874999999999996,0,18.73,18.73,5
"375","11670","Sammy","Watkins","KCC","WR",26,5,"WR","weighted",18.73,5,0.874999999999996,NA,18.73,18.73,5
"376","11671","Mike","Evans","TBB","WR",26,5,"WR","average",17.22,8,0.260000000000002,NA,17.22,17.22,8
"377","11671","Mike","Evans","TBB","WR",26,5,"WR","robust",17.22,8,0.260000000000002,0,17.22,17.22,8
"378","11671","Mike","Evans","TBB","WR",26,5,"WR","weighted",17.22,8,0.260000000000002,NA,17.22,17.22,8
"379","11672","Marqise","Lee","JAC","WR",28,5,"WR","average",8.35,57,0.130000000000001,NA,8.35,8.35,NA
"380","11672","Marqise","Lee","JAC","WR",28,5,"WR","robust",8.35,57,0.130000000000001,0,8.35,8.35,NA
"381","11672","Marqise","Lee","JAC","WR",28,5,"WR","weighted",8.35,58,0.130000000000003,NA,8.35,8.35,NA
"382","11674","Brandin","Cooks","LAR","WR",26,5,"WR","average",15.93,16,0.574999999999999,NA,15.93,15.93,16
"383","11674","Brandin","Cooks","LAR","WR",26,5,"WR","robust",15.93,16,0.574999999999999,0,15.93,15.93,16
"384","11674","Brandin","Cooks","LAR","WR",26,5,"WR","weighted",15.93,16,0.574999999999999,NA,15.93,15.93,16
"385","11675","Davante","Adams","GBP","WR",27,5,"WR","average",19.86,3,0.704999999999998,NA,19.86,19.86,3
"386","11675","Davante","Adams","GBP","WR",27,5,"WR","robust",19.86,3,0.704999999999998,0,19.86,19.86,3
"387","11675","Davante","Adams","GBP","WR",27,5,"WR","weighted",19.86,3,0.704999999999998,NA,19.86,19.86,3
"388","11677","Donte","Moncrief","PIT","WR",26,5,"WR","average",2.03,111,0.0500000000000003,NA,2.03,2.03,NA
"389","11677","Donte","Moncrief","PIT","WR",26,5,"WR","robust",2.03,111,0.0500000000000003,0,2.03,2.03,NA
"390","11677","Donte","Moncrief","PIT","WR",26,5,"WR","weighted",2.03,113,0.0500000000000003,NA,2.03,2.03,NA
"391","11678","Allen","Robinson","CHI","WR",26,5,"WR","average",13.65,27,0.374999999999998,NA,13.65,13.65,27
"392","11678","Allen","Robinson","CHI","WR",26,5,"WR","robust",13.65,27,0.374999999999998,0,13.65,13.65,27
"393","11678","Allen","Robinson","CHI","WR",26,5,"WR","weighted",13.65,27,0.374999999999998,Inf,13.65,13.65,27
"394","11679","Odell","Beckham","CLE","WR",27,5,"WR","average",17.08,9,0.305,NA,17.08,17.08,9
"395","11679","Odell","Beckham","CLE","WR",27,5,"WR","robust",17.08,9,0.305,0,17.08,17.08,9
"396","11679","Odell","Beckham","CLE","WR",27,5,"WR","weighted",17.08,9,0.304999999999996,NA,17.08,17.08,9
"397","11680","Jarvis","Landry","CLE","WR",27,5,"WR","average",11.58,39,0.199999999999999,NA,11.58,11.58,39
"398","11680","Jarvis","Landry","CLE","WR",27,5,"WR","robust",11.58,39,0.199999999999999,0,11.58,11.58,39
"399","11680","Jarvis","Landry","CLE","WR",27,5,"WR","weighted",11.58,39,0.199999999999999,NA,11.58,11.58,39
"400","11681","Paul","Richardson","WAS","WR",27,5,"WR","average",7.67,65,0.145,NA,7.67,7.67,NA
"401","11681","Paul","Richardson","WAS","WR",27,5,"WR","robust",7.67,65,0.145,0,7.67,7.67,NA
"402","11681","Paul","Richardson","WAS","WR",27,5,"WR","weighted",7.67,66,0.145,NA,7.67,7.67,NA
"403","11686","T.J.","Jones","NYG","WR",27,5,"WR","average",0,143,0,NA,0,0,NA
"404","11686","T.J.","Jones","NYG","WR",27,5,"WR","robust",0,143,0,0,0,0,NA
"405","11686","T.J.","Jones","NYG","WR",27,5,"WR","weighted",0,146,0,NA,0,0,NA
"406","11695","Eric","Ebron","IND","TE",26,5,"TE","average",7.54,14,0.0849999999999982,NA,7.54,7.54,14
"407","11695","Eric","Ebron","IND","TE",26,5,"TE","robust",7.54,14,0.0849999999999982,0,7.54,7.54,14
"408","11695","Eric","Ebron","IND","TE",26,5,"TE","weighted",7.54,14,0.0849999999999991,Inf,7.54,7.54,14
"409","11701","Xavier","Grimble","PIT","TE",27,5,"TE","average",0.79,69,0.02,NA,0.79,0.79,69
"410","11701","Xavier","Grimble","PIT","TE",27,5,"TE","robust",0.79,69,0.02,0,0.79,0.79,69
"411","11701","Xavier","Grimble","PIT","TE",27,5,"TE","weighted",0.79,69,0.02,Inf,0.79,0.79,69
"412","11705","Trey","Burton","CHI","TE",28,5,"TE","average",5.74,23,0.0949999999999998,NA,5.74,5.74,23
"413","11705","Trey","Burton","CHI","TE",28,5,"TE","robust",5.74,23,0.0949999999999998,0,5.74,5.74,23
"414","11705","Trey","Burton","CHI","TE",28,5,"TE","weighted",5.74,23,0.0949999999999998,NA,5.74,5.74,23
"415","11747","James","White","NEP","RB",27,5,"RB","average",11.22,29,1.085,NA,11.22,11.22,29
"416","11747","James","White","NEP","RB",27,5,"RB","robust",11.22,29,1.085,0,11.22,11.22,29
"417","11747","James","White","NEP","RB",27,5,"RB","weighted",11.22,29,1.085,NA,11.22,11.22,29
"418","11758","Cody","Latimer","NYG","WR",27,5,"WR","average",7.41,69,0.194999999999999,NA,7.41,7.41,NA
"419","11758","Cody","Latimer","NYG","WR",27,5,"WR","robust",7.41,69,0.194999999999999,0,7.41,7.41,NA
"420","11758","Cody","Latimer","NYG","WR",27,5,"WR","weighted",7.41,70,0.194999999999999,Inf,7.41,7.41,NA
"421","11783","John","Brown","BUF","WR",29,5,"WR","average",10.7,42,0.200000000000001,NA,10.7,10.7,42
"422","11783","John","Brown","BUF","WR",29,5,"WR","robust",10.7,42,0.200000000000001,0,10.7,10.7,42
"423","11783","John","Brown","BUF","WR",29,5,"WR","weighted",10.7,42,0.200000000000001,Inf,10.7,10.7,42
"424","11812","Ryan","Grant","OAK","WR",29,5,"WR","average",6.94,74,0.21,NA,6.94,6.94,NA
"425","11812","Ryan","Grant","OAK","WR",29,5,"WR","robust",6.94,74,0.21,0,6.94,6.94,NA
"426","11812","Ryan","Grant","OAK","WR",29,5,"WR","weighted",6.94,75,0.210000000000001,NA,6.94,6.94,NA
"427","11834","Alfred","Blue","JAC","RB",28,5,"RB","average",0,96,0,NA,0,0,NA
"428","11834","Alfred","Blue","JAC","RB",28,5,"RB","robust",0,96,0,0,0,0,NA
"429","11834","Alfred","Blue","JAC","RB",28,5,"RB","weighted",0,96,0,NA,0,0,NA
"430","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","average",0,31,0,NA,0,0,NA
"431","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","robust",0,31,0,0,0,0,NA
"432","11854","Garrett","Gilbert","CLE","QB",28,5,"QB","weighted",0,31,0,NA,0,0,NA
"433","11886","Damien","Williams","KCC","RB",27,5,"RB","average",10.39,30,0.725,NA,10.39,10.39,30
"434","11886","Damien","Williams","KCC","RB",27,5,"RB","robust",10.39,30,0.725,0,10.39,10.39,30
"435","11886","Damien","Williams","KCC","RB",27,5,"RB","weighted",10.39,30,0.725,NA,10.39,10.39,30
"436","11890","Albert","Wilson","MIA","WR",27,5,"WR","average",4.35,93,0.21,NA,4.35,4.35,NA
"437","11890","Albert","Wilson","MIA","WR",27,5,"WR","robust",4.35,93,0.21,0,4.35,4.35,NA
"438","11890","Albert","Wilson","MIA","WR",27,5,"WR","weighted",4.35,94,0.21,NA,4.35,4.35,NA
"439","11894","David","Fluellen","TEN","RB",27,5,"RB","average",0.46,84,0.075,NA,0.46,0.46,NA
"440","11894","David","Fluellen","TEN","RB",27,5,"RB","robust",0.46,84,0.075,0,0.46,0.46,NA
"441","11894","David","Fluellen","TEN","RB",27,5,"RB","weighted",0.46,84,0.075,NA,0.46,0.46,NA
"442","11925","Allen","Hurns","MIA","WR",28,5,"WR","average",3.97,96,0.195,NA,3.97,3.97,NA
"443","11925","Allen","Hurns","MIA","WR",28,5,"WR","robust",3.97,96,0.195,0,3.97,3.97,NA
"444","11925","Allen","Hurns","MIA","WR",28,5,"WR","weighted",3.97,97,0.195,NA,3.97,3.97,NA
"445","11931","Bennie","Fowler","NYG","WR",28,5,"WR","average",5.96,80,0.305000000000001,NA,5.96,5.96,NA
"446","11931","Bennie","Fowler","NYG","WR",28,5,"WR","robust",5.96,80,0.305000000000001,0,5.96,5.96,NA
"447","11931","Bennie","Fowler","NYG","WR",28,5,"WR","weighted",5.96,81,0.305000000000001,NA,5.96,5.96,NA
"448","11938","Adam","Thielen","MIN","WR",29,5,"WR","average",15.93,15,0.0700000000000021,NA,15.93,15.93,15
"449","11938","Adam","Thielen","MIN","WR",29,5,"WR","robust",15.93,15,0.0700000000000021,0,15.93,15.93,15
"450","11938","Adam","Thielen","MIN","WR",29,5,"WR","weighted",15.93,15,0.0700000000000021,NA,15.93,15.93,15
"451","11951","Willie","Snead","BAL","WR",27,5,"WR","average",7.56,66,0.0949999999999998,NA,7.56,7.56,NA
"452","11951","Willie","Snead","BAL","WR",27,5,"WR","robust",7.56,66,0.0949999999999998,0,7.56,7.56,NA
"453","11951","Willie","Snead","BAL","WR",27,5,"WR","weighted",7.56,67,0.0949999999999998,NA,7.56,7.56,NA
"454","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","average",2.46,106,0.145,NA,2.46,2.46,NA
"455","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","robust",2.46,106,0.145,0,2.46,2.46,NA
"456","11957","Dontrelle","Inman","LAC","WR",30,6,"WR","weighted",2.46,108,0.145,NA,2.46,2.46,NA
"457","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","average",7.99,60,0.0899999999999999,NA,7.99,7.99,NA
"458","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","robust",7.99,60,0.0899999999999999,0,7.99,7.99,NA
"459","11975","Taylor","Gabriel","CHI","WR",28,5,"WR","weighted",7.99,61,0.0899999999999999,NA,7.99,7.99,NA
"460","12040","Keith","Smith","ATL","RB",27,5,"RB","average",0,96,0,NA,0,0,NA
"461","12040","Keith","Smith","ATL","RB",27,5,"RB","robust",0,96,0,0,0,0,NA
"462","12040","Keith","Smith","ATL","RB",27,5,"RB","weighted",0,96,0,NA,0,0,NA
"463","12110","Cameron","Brate","TBB","TE",28,5,"TE","average",3.27,44,0.265000000000001,NA,3.27,3.27,44
"464","12110","Cameron","Brate","TBB","TE",28,5,"TE","robust",3.27,44,0.265000000000001,0,3.27,3.27,44
"465","12110","Cameron","Brate","TBB","TE",28,5,"TE","weighted",3.27,44,0.265,NA,3.27,3.27,44
"466","12140","Jameis","Winston","TBB","QB",25,4,"QB","average",21.26,11,0.355,NA,21.26,21.26,NA
"467","12140","Jameis","Winston","TBB","QB",25,4,"QB","robust",21.26,11,0.355,0,21.26,21.26,NA
"468","12140","Jameis","Winston","TBB","QB",25,4,"QB","weighted",21.26,11,0.355,NA,21.26,21.26,NA
"469","12141","Marcus","Mariota","TEN","QB",26,4,"QB","average",19.73,18,1.585,NA,19.73,19.73,NA
"470","12141","Marcus","Mariota","TEN","QB",26,4,"QB","robust",19.73,18,1.585,0,19.73,19.73,NA
"471","12141","Marcus","Mariota","TEN","QB",26,4,"QB","weighted",19.73,18,1.585,NA,19.73,19.73,NA
"472","12142","Brett","Hundley","ARI","QB",26,4,"QB","average",0,31,0,NA,0,0,NA
"473","12142","Brett","Hundley","ARI","QB",26,4,"QB","robust",0,31,0,0,0,0,NA
"474","12142","Brett","Hundley","ARI","QB",26,4,"QB","weighted",0,31,0,NA,0,0,NA
"475","12145","Sean","Mannion","MIN","QB",27,4,"QB","average",0,31,0,NA,0,0,NA
"476","12145","Sean","Mannion","MIN","QB",27,4,"QB","robust",0,31,0,0,0,0,NA
"477","12145","Sean","Mannion","MIN","QB",27,4,"QB","weighted",0,31,0,NA,0,0,NA
"478","12150","Todd","Gurley","LAR","RB",25,4,"RB","average",16.33,10,0.100000000000001,NA,16.33,16.33,10
"479","12150","Todd","Gurley","LAR","RB",25,4,"RB","robust",16.33,10,0.100000000000001,0,16.33,16.33,10
"480","12150","Todd","Gurley","LAR","RB",25,4,"RB","weighted",16.33,10,0.100000000000001,NA,16.33,16.33,10
"481","12151","Melvin","Gordon","LAC","RB",26,4,"RB","average",0,96,0,NA,0,0,NA
"482","12151","Melvin","Gordon","LAC","RB",26,4,"RB","robust",0,96,0,0,0,0,NA
"483","12151","Melvin","Gordon","LAC","RB",26,4,"RB","weighted",0,96,0,NA,0,0,NA
"484","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","average",5.09,55,0.0250000000000004,NA,5.09,5.09,NA
"485","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","robust",5.09,55,0.0250000000000004,0,5.09,5.09,NA
"486","12153","T.J.","Yeldon","BUF","RB",26,4,"RB","weighted",5.09,55,0.0249999999999995,NA,5.09,5.09,NA
"487","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","average",0.71,83,0.265,NA,0.71,0.71,NA
"488","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","robust",0.71,83,0.265,0,0.71,0.71,NA
"489","12155","Ameer","Abdullah","MIN","RB",26,4,"RB","weighted",0.71,83,0.265,NA,0.71,0.71,NA
"490","12157","Duke","Johnson","HOU","RB",26,4,"RB","average",12.16,25,0.42,NA,12.16,12.16,25
"491","12157","Duke","Johnson","HOU","RB",26,4,"RB","robust",12.16,25,0.42,0,12.16,12.16,25
